t,x,y,yaw
1785861078.424992,1.311398,0.096007,-2.526465
1785861078.524930,1.290099,0.081137,-2.551493
1785861078.625071,1.268564,0.066781,-2.568392
1785861078.724588,1.247251,0.052968,-2.577480
1785861078.824660,1.225969,0.039528,-2.584848
1785861078.924501,1.204525,0.026159,-2.586878
1785861079.025590,1.182637,0.012386,-2.583809
1785861079.124475,1.160680,-0.001591,-2.573791
1785861079.184249,1.147300,-0.010223,-2.567121
1785861079.244490,1.133859,-0.019059,-2.557671
1785861079.304403,1.120733,-0.027953,-2.543553
1785861079.344337,1.112283,-0.033810,-2.533051
1785861079.424488,1.095429,-0.045861,-2.510979
1785861079.524529,1.057527,-0.026547,-2.514172
1785861079.604414,1.041746,-0.038279,-2.488527
1785861079.724493,1.018086,-0.057137,-2.446408
1785861079.824961,0.998486,-0.074073,-2.408505
1785861079.904392,0.983267,-0.088157,-2.377045
1785861079.944619,0.975844,-0.095332,-2.361556
1785861080.025387,0.961078,-0.110254,-2.330731
1785861080.124646,0.944482,-0.128274,-2.292716
1785861080.225219,0.928546,-0.146969,-2.253697
1785861080.324800,0.913567,-0.165972,-2.214920
1785861080.424989,0.899393,-0.185475,-2.176252
1785861080.524880,0.885910,-0.205600,-2.137628
1785861080.624459,0.873038,-0.226581,-2.097263
1785861080.725112,0.860987,-0.248163,-2.056510
1785861080.824446,0.849837,-0.269992,-2.018929
1785861080.924792,0.839285,-0.292884,-1.978794
1785861081.024469,0.829765,-0.315895,-1.939881
1785861081.124947,0.845671,-0.376735,-1.822618
1785861081.204391,0.840731,-0.396410,-1.797347
1785861081.244547,0.838427,-0.406382,-1.785946
1785861081.324553,0.834192,-0.426191,-1.765164
1785861081.424899,0.829533,-0.450735,-1.742185
1785861081.525084,0.825255,-0.475351,-1.728007
1785861081.625758,0.821340,-0.499916,-1.719676
1785861081.724423,0.817691,-0.524138,-1.713922
1785861081.824815,0.812480,-0.526445,-1.759611
1785861081.924464,0.807759,-0.551264,-1.756627
1785861082.004395,0.803989,-0.571454,-1.753592
1785861082.045194,0.802101,-0.581707,-1.752084
1785861082.124997,0.798344,-0.602063,-1.750897
1785861082.224479,0.793792,-0.627156,-1.749267
1785861082.324429,0.789209,-0.652184,-1.751018
1785861082.404437,0.776025,-0.688039,-1.780079
1785861082.444681,0.773873,-0.697979,-1.783182
1785861082.525038,0.769569,-0.717841,-1.786910
1785861082.624884,0.764248,-0.742265,-1.788269
1785861082.710059,0.759669,-0.762876,-1.790658
1785861082.824403,0.753423,-0.790515,-1.795055
1785861082.924723,0.747643,-0.815348,-1.801911
1785861083.024876,0.741728,-0.839606,-1.813991
1785861083.124625,0.735659,-0.863141,-1.829795
1785861083.224885,0.729228,-0.886535,-1.847946
1785861083.325016,0.725486,-0.907998,-1.893159
1785861083.424596,0.717292,-0.931442,-1.919569
1785861083.525874,0.708078,-0.955860,-1.946676
1785861083.625627,0.698392,-0.979428,-1.976302
1785861083.724853,0.688302,-1.002164,-2.005347
1785861083.804369,0.679633,-1.020320,-2.030516
1785861083.844696,0.675119,-1.029379,-2.042699
1785861083.924841,0.665734,-1.047467,-2.065207
1785861084.024593,0.653325,-1.069698,-2.097378
1785861084.125043,0.639725,-1.092201,-2.134021
1785861084.204521,0.628550,-1.109396,-2.163752
1785861084.324581,0.611283,-1.134004,-2.207842
1785861084.425090,0.595828,-1.154242,-2.245452
1785861084.524516,0.579495,-1.174059,-2.282784
1785861084.604452,0.565962,-1.189372,-2.312398
1785861084.644421,0.559055,-1.196861,-2.327183
1785861084.724511,0.544909,-1.211562,-2.355933
1785861084.824763,0.526430,-1.229504,-2.393274
1785861084.925481,0.507662,-1.246408,-2.429918
1785861085.024988,0.489112,-1.261921,-2.466329
1785861085.124465,0.469905,-1.276770,-2.505449
