t,x,y,yaw
1785343104.423391,-0.340729,3.519576,2.140861
1785343104.483429,-0.348277,3.531131,2.161671
1785343104.563429,-0.358639,3.546212,2.189290
1785343104.623394,-0.366813,3.557573,2.209605
1785343104.683402,-0.375559,3.569180,2.231774
1785343104.723559,-0.381767,3.577076,2.247471
1785343104.763375,-0.388162,3.584995,2.262964
1785343104.823593,-0.398022,3.596615,2.288064
1785343104.883425,-0.408101,3.607850,2.316611
1785343104.963502,-0.421921,3.622276,2.355877
1785343105.023403,-0.432712,3.632832,2.385716
1785343105.063472,-0.440149,3.639779,2.405994
1785343105.123356,-0.451458,3.649747,2.437557
1785343105.183422,-0.462940,3.659212,2.470540
1785343105.263302,-0.478637,3.671241,2.514385
1785343105.323432,-0.490926,3.679944,2.547127
1785343105.363662,-0.499444,3.685659,2.569289
1785343105.423314,-0.512232,3.693706,2.601381
1785343105.464086,-0.520996,3.698911,2.622117
1785343105.523382,-0.533870,3.706150,2.650775
1785343105.583390,-0.546983,3.712999,2.680239
1785343105.663377,-0.564884,3.721537,2.721554
1785343105.723337,-0.578523,3.727500,2.750742
1785343105.783436,-0.592368,3.733065,2.779239
1785343105.863314,-0.610870,3.739764,2.817230
1785343105.923862,-0.625175,3.744511,2.842573
1785343105.963451,-0.634742,3.747477,2.858325
1785343106.023479,-0.649427,3.751714,2.879614
1785343106.063458,-0.659267,3.754341,2.893446
1785343106.123338,-0.674149,3.758120,2.909838
1785343106.163576,-0.684110,3.760451,2.921540
1785343106.223458,-0.698872,3.763691,2.937961
1785343106.263865,-0.708911,3.765771,2.948264
1785343106.323693,-0.723866,3.768704,2.961155
1785343106.363441,-0.733780,3.770504,2.969010
1785343106.423351,-0.748664,3.773076,2.979742
1785343106.483429,-0.763410,3.775466,2.989045
1785343106.547360,-0.778950,3.777871,2.996519
1785343106.623491,-0.797656,3.780621,3.003170
1785343106.683546,-0.812464,3.782700,3.007317
1785343106.763392,-0.832010,3.785368,3.009700
1785343106.823400,-0.846827,3.787352,3.011021
1785343106.863577,-0.856843,3.788682,3.011993
1785343106.923443,-0.871873,3.790670,3.012299
1785343106.964202,-0.881959,3.791973,3.012612
1785343107.023523,-0.896999,3.793933,3.012979
1785343107.063356,-0.907043,3.795241,3.012765
1785343107.123429,-0.922059,3.797207,3.011675
1785343107.163678,-0.932103,3.798527,3.011051
1785343107.224342,-0.947200,3.800521,3.009955
1785343107.284630,-0.962250,3.802515,3.009426
1785343107.363424,-0.982009,3.805194,3.006259
1785343107.423444,-0.997151,3.807322,3.001581
1785343107.463385,-1.007242,3.808791,2.997336
1785343107.523600,-1.022171,3.811026,2.990470
1785343107.583468,-1.036865,3.813297,2.984151
1785343107.663382,-1.055774,3.816375,2.974616
1785343107.723628,-1.069638,3.818728,2.968348
1785343107.783430,-1.083071,3.821097,2.962178
1785343107.863378,-1.100751,3.824368,2.953491
1785343107.923412,-1.114368,3.827032,2.945074
1785343107.983513,-1.128733,3.830025,2.932820
1785343108.024027,-1.138784,3.832261,2.921459
1785343108.063417,-1.148802,3.834642,2.907065
1785343108.123467,-1.163918,3.838521,2.881946
1785343108.163900,-1.173934,3.841319,2.862913
1785343108.223393,-1.188478,3.845730,2.833163
1785343108.263337,-1.198116,3.848866,2.814012
1785343108.323625,-1.212459,3.853916,2.784655
1785343108.363477,-1.221839,3.857487,2.764530
1785343108.423455,-1.235840,3.863177,2.735787
1785343108.484894,-1.249629,3.869256,2.706571
1785343108.563409,-1.267125,3.877594,2.673121
1785343108.623764,-1.280742,3.884546,2.650114
1785343108.663407,-1.289721,3.889353,2.635619
1785343108.723699,-1.303114,3.896895,2.612866
1785343108.763638,-1.311902,3.902080,2.597354
1785343108.823612,-1.324793,3.910084,2.571887
1785343108.863300,-1.333222,3.915566,2.554502
1785343108.923471,-1.345901,3.924185,2.528180
1785343108.983364,-1.358296,3.933045,2.503411
1785343109.023405,-1.366317,3.939038,2.487613
1785343109.063315,-1.374436,3.945262,2.472128
1785343109.123388,-1.386306,3.954770,2.449832
1785343109.163324,-1.394124,3.961267,2.435921
1785343109.227762,-1.406465,3.971920,2.413575
1785343109.283602,-1.417006,3.981379,2.395876
1785343109.323406,-1.424437,3.988256,2.383660
1785343109.363394,-1.431862,3.995275,2.372263
1785343109.424073,-1.442876,4.005983,2.356911
1785343109.463330,-1.449988,4.013052,2.348599
1785343109.523653,-1.460912,4.024166,2.336580
1785343109.563361,-1.468095,4.031592,2.329891
1785343109.623424,-1.478953,4.043040,2.320994
1785343109.663357,-1.486069,4.050657,2.315466
1785343109.723372,-1.496531,4.062038,2.307647
1785343109.763586,-1.503471,4.069658,2.303973
1785343109.823512,-1.513616,4.080872,2.300513
1785343109.863392,-1.520556,4.088576,2.298807
1785343109.923676,-1.530772,4.100005,2.297679
1785343109.983410,-1.540501,4.110916,2.297672
1785343110.063326,-1.553215,4.125199,2.297364
1785343110.123566,-1.562707,4.135891,2.296691
1785343110.183418,-1.572065,4.146449,2.295896
1785343110.263363,-1.584277,4.160244,2.295048
1785343110.323472,-1.593348,4.170495,2.294602
1785343110.383440,-1.602440,4.180764,2.294753
1785343110.463322,-1.614742,4.194681,2.294207
1785343110.526180,-1.624405,4.205670,2.292396
1785343110.583446,-1.633202,4.215716,2.289869
1785343110.663303,-1.645420,4.229750,2.285246
1785343110.724024,-1.654565,4.240325,2.281958
1785343110.783438,-1.663406,4.250590,2.279526
1785343110.863343,-1.674883,4.264029,2.275540
1785343110.923533,-1.683114,4.273736,2.272741
1785343110.983488,-1.690924,4.282975,2.270900
1785343111.063381,-1.700722,4.294694,2.265992
1785343111.123809,-1.707604,4.302995,2.261783
1785343111.183499,-1.714034,4.310808,2.257528
1785343111.263349,-1.722268,4.320930,2.250481
1785343111.363331,-1.731963,4.333010,2.242392
1785343111.463329,-1.740728,4.344113,2.234823
1785343111.563569,-1.745880,4.351017,2.214370
1785343111.683538,-1.747200,4.352903,2.186297
1785343111.823455,-1.747041,4.352673,2.114513
1785343111.923473,-1.747196,4.352879,2.018408
1785343112.063399,-1.747695,4.353994,1.845771
1785343112.163411,-1.747764,4.354169,1.717994
1785343112.283434,-1.747808,4.354119,1.577937
1785343112.383457,-1.747858,4.353994,1.473267
1785343112.483482,-1.747956,4.353487,1.375272
1785343112.624213,-1.748179,4.352881,1.245892
1785343112.763677,-1.748467,4.352311,1.129335
1785343112.883523,-1.748681,4.351971,1.043980
1785343113.023652,-1.748886,4.351728,0.951709
1785343113.163512,-1.748970,4.351678,0.866812
